matricula  U.E.A. Trim Ev. Cal Plan
 210221846 2132063 14P GLO. MB  57 BF51
 210221846 2122081 14P GLO. B   57 BC01
 210221846 2332053 14O GLO. NA  57 BH07
 210221846 2332054 14O GLO. MB  57 BJ07
 210221846 2332003 14O GLO. NA  57 BI07
 210221846 2281081 15I GLO. NA  57 HH51
 210221846 2331097 15I GLO. NA  57 BL07A
 210221846 2331088 15P GLO. NA  57 BI07
 210221846 2122082 15P GLO. NA  57 BF02
 210221846 2331096 15P GLO. S   57 BI07
 210221846 2331088 15O GLO. NA  57 BI07
 210221846 2332053 15O GLO. S   57 BH07
 210221846 2332086 16I GLO. NA  57 BG58
 210221846 2331093 16I GLO. S   57 BJ07
 210221846 2332090 16P GLO. S   57 BJ07
 210221846 2122082 16P REC. S   57 J22082
 210221846 2332086 16P GLO. B   57 BK07
 210221846 2122083 17P GLO. NA  57 BG01
 210221846 2255317 17O GLO. MB  57 BA01
 210221846 2332001 17O GLO. B   57 BI07
 210221846 2281081 17O GLO. B   57 HH02
 210221846 2255183 18I GLO. NA  57 HA02
 210221846 2293085 18I GLO. B   57 HH02
 210221846 2332091 18P GLO. S   57 BI07
 210221846 2122083 19I REC. NA  57 J22083
 210221846 2122083 19P GLO. B   57 BG01
 210221846 2122084 19P REC. S   57 J22084
 210221846 2331099 19O GLO. S   57 BI07
 210221846 2331082 19O GLO. S   57 BI07
 210221846 2331086 20I GLO. S   57 BJ07A
 210221846 2332087 20I GLO. B   57 BK07
 210221846 2331083 20P GLO. MB  57 BJ57
 210221846 2331084 20O GLO. B   57 BK57
 210316976 2130034 10O GLO. EQ  57
 210316976 2300033 10O GLO. EQ  57
 210316976 2300034 10O GLO. EQ  57
 210316976 2300035 10O GLO. EQ  57
 210316976 2132075 11I GLO. EQ  57
 210316976 2331062 11I GLO. EQ  57
 210316976 2331064 11I GLO. EQ  57
 210316976 2132060 11P GLO. EQ  57
 210316976 2255065 11P GLO. EQ  57
 210316976 2255066 11P GLO. EQ  57
 210316976 2331065 11P GLO. EQ  57
 210316976 2132061 11O GLO. EQ  57
 210316976 2141025 11O GLO. EQ  57
 210316976 2112013 12I GLO. EQ  57
 210316976 2132064 12I GLO. EQ  57
 210316976 2141026 13I GLO. NA  57 BD01
 210316976 2331067 14I GLO. S   57 BF08
 210316976 2331061 14I GLO. B   57 BB07
 210316976 2331063 14I GLO. S   57 BC07
 210316976 2331080 14P GLO. B   57 BG07
 210316976 2132062 14P GLO. MB  57 BE02
 210316976 2122081 14P GLO. B   57 BC01
 210316976 2331079 14O GLO. S   57 BH07
 210316976 2132063 14O GLO. NA  57 BF01
 210316976 2141026 15I GLO. S   57 BE51
 210316976 2331066 15I GLO. B   57 BE07
 210316976 2132063 15I GLO. B   57 BF02
 210316976 2132065 15P GLO. NA  57 BH02
 210316976 2122082 15P GLO. NA  57 BF02
 210316976 2331098 15O GLO. S   57 BH07
 210316976 2332054 15O GLO. B   57 BJ07
 210316976 2122082 15O GLO. MB  57 BF02
 210316976 2332053 16I GLO. B   57 BH07
 210316976 2122083 16I GLO. B   57 BG52
 210316976 2332086 16I GLO. MB  57 BK07
 210316976 2332000 16P GLO. S   57 BL07
 210316976 2332001 16P GLO. MB  57 BG07
 210316976 2241091 16P GLO. B   57 HC03
 210316976 2211093 16P GLO. B   57 HF10
 210316976 2331082 16O GLO. NA  57 BI07
 210316976 2122084 16O GLO. S   57 BH51
 210316976 2331096 16O GLO. MB  57 BI07
 210316976 2331083 17I REC. S   57 J31083
 210316976 2331088 17I GLO. S   57 BI07
 210316976 2331083 17I GLO. NA  57 BJ07
 210316976 2212035 17I GLO. MB  57 HH03
 210316976 2331094 17I GLO. S   57 BK07
 210316976 2331084 17P GLO. MB  57 BK07
 210316976 2331082 17P GLO. B   57 BI07
 210316976 2132065 17P GLO. NA  57 BH02
 210316976 2331099 17O GLO. B   57 BI07
 210316976 2211078 17O GLO. NA  57 HB15
 210316976 2332003 17O GLO. B   57 BG07
 210316976 2331086 18I GLO. B   57 BJ07
 210316976 2332073 18I GLO. B   57 BJ07
 210316976 2211092 18I REC. B   57 J11092
 210316976 2331068 18P GLO. B   57 BK57
 210316976 2331097 18P GLO. S   57 BI07
 210316976 2331069 18O GLO. NA  57 BL08
 210316976 2331069 18O REC. NA  57 J31069B
 210316976 2332087 20O GLO. B   57 BK07
 210316976 2332055 20O GLO. B   57 BJ57
 210351861 2300033 10O GLO. EQ  57
 210351861 2300034 10O GLO. EQ  57
 210351861 2300035 10O GLO. EQ  57
 210351861 2130034 10O REC. EQ  57
 210351861 2255066 11I GLO. EQ  57
 210351861 2331062 11I GLO. EQ  57
 210351861 2331064 11I GLO. EQ  57
 210351861 2112013 11P GLO. EQ  57
 210351861 2331065 11P GLO. EQ  57
 210351861 2255065 11O GLO. EQ  57
 210351861 2331063 11O GLO. EQ  57
 210351861 2331066 11O GLO. EQ  57
 210351861 2132075 12I GLO. EQ  57
 210351861 2331067 12P GLO. EQ  57
 210351861 2132060 12O GLO. EQ  57
 210351861 2331080 12O GLO. EQ  57
 210351861 2255064 13I GLO. B   57 HD08
 210351861 2331079 13P GLO. B   57 BH57
 210351861 2132061 13P GLO. NA  57 BD01
 210351861 2331061 13O GLO. MB  57 BB57
 210351861 2122081 14I GLO. NA  57 BC52
 210351861 2132064 14I GLO. NA  57 BG01
 210351861 2132061 14I GLO. NA  57 BD02
 210351861 2122081 14P REC. NA  57 J22081
 210351861 2132062 14P GLO. NA  57 BE51
 210351861 2122081 14O GLO. S   57 BC51
 210351861 2132064 14O GLO. NA  57 BG02
 210351861 2132061 15I REC. NA  57 J32061
 210351861 2132062 15I REC. NA  57 J32062
 210351861 2141025 15I GLO. S   57 BD51
 210351861 2132062 15I GLO. NA  57 BE01
 210351861 2141026 15P GLO. S   57 BE51
 210351861 2132061 16I REC. NA  57 J32061
 210351861 2132062 16P REC. B   57 J32062
 210351861 2122082 16O GLO. S   57 BF51
 210351861 2132063 17I GLO. NA  57 BF51
 210351861 2122083 17I GLO. S   57 BG51
 210351861 2331082 17P GLO. S   57 BI07
 210351861 2122084 17O GLO. NA  57 BG01
 210351861 2211085 18P GLO. B   57 HD09
 210351861 2122084 18P GLO. S   57 BH51
 210351861 2132063 18P GLO. NA  57 BF02
 210351861 2211082 18O GLO. S   57 HC07
 210351861 2331086 18O GLO. NA  57 BJ07
 210351861 2331099 18O GLO. NA  57 BI07
 210351861 2331083 18O GLO. NA  57 BJ07
 210351861 2331086 19I GLO. NA  57 BJ07A
 210351861 2332054 19I GLO. S   57 BJ57
 210351861 2331086 19I REC. NA  57 J31086
 210351861 2331083 19P GLO. S   57 BJ07
 210351861 2331098 19P GLO. NA  57 BH07
 210351861 2211095 19P GLO. NA  57 HF15
 210351861 2211093 19P GLO. B   57 HF54
 210351861 2331098 19P REC. NA  57 J31098
 210351861 2332086 19O GLO. S   57 BK08
 210351861 2255303 19O GLO. NA  57 HA02
 210351861 2332003 19O GLO. B   57 BG57
 210351861 2331093 20I GLO. S   57 BI57
 210351861 2332053 20I GLO. S   57 BH07
 210351861 2332087 20I GLO. S   57 BK07
 210351861 2332090 20P GLO. B   57 BI57
 210351861 2331099 20P GLO. S   57 BI07
 210351861 2331096 20P GLO. S   57 BH07
 210351861 2331086 20P REC. B   57 J31086
 210351861 2332001 20O GLO. S   57 BI57
 210351861 2132063 20O REC. B   57 J32063
 210354348 2300033 10O GLO. EQ  57
 210354348 2300034 10O GLO. EQ  57
 210354348 2300035 10O GLO. EQ  57
 210354348 2331064 11I GLO. EQ  57
 210354348 2331062 11P GLO. EQ  57
 210354348 2255065 11O GLO. EQ  57
 210354348 2331065 11O GLO. EQ  57
 210354348 2331066 12P GLO. EQ  57
 210354348 2130034 12P REC. EQ  57
 210354348 2132075 12O GLO. EQ  57
 210354348 2255066 12O GLO. EQ  57
 210354348 2331063 12O REC. EQ  57
 210354348 2132061 13I REC. NA  57 J3261
 210354348 2331061 13I GLO. B   57 BB58C
 210354348 2132060 13I GLO. S   57 BC02
 210354348 2132061 13I GLO. NA  57 BD01
 210354348 2132062 13P GLO. S   57 BE02
 210354348 2132061 13P GLO. MB  57 BD01
 210354348 2331067 13O GLO. MB  57 BF07
 210354348 2112013 13O GLO. MB  57 BB01
 210354348 2331080 14I GLO. S   57 BG57
 210354348 2122081 14I GLO. B   57 BC52
 210354348 2132063 14I GLO. NA  57 BF01
 210354348 2331079 14P GLO. MB  57 BH57
 210354348 2132064 14P GLO. B   57 BG02
 210354348 2141025 14P GLO. MB  57 BC01
 210354348 2132063 14O REC. S   57 J32063
 210354348 2141026 14O GLO. MB  57 BE51
 210354348 2132065 14O GLO. S   57 BH01
 210354348 2132063 14O GLO. NA  57 BF01
 210354348 2331088 15I GLO. B   57 BI07
 210354348 2122082 15I GLO. B   57 BF51
 210354348 2332086 15I GLO. S   57 BK07
 210354348 2122084 15P REC. S   57 J22084
 210354348 2122083 15P GLO. S   57 BG52
 210354348 2332054 15P GLO. B   57 BJ07
 210354348 2332090 15P GLO. MB  57 BJ07
 210354348 2331082 15O GLO. S   57 BI07
 210354348 2332073 15O GLO. S   57 BJ07
 210354348 2332091 15O GLO. S   57 BJ07
 210354348 2331078 15O GLO. NA  57 BK07
 210354348 2331083 15O GLO. S   57 BJ07
 210354348 2331086 16I GLO. B   57 BJ07
 210354348 2331084 16I GLO. B   57 BK07
 210354348 2293044 16I GLO. S   57 HH02
 210354348 2241091 16P GLO. NA  57 HC52
 210354348 2331068 16P REC. S   57 J31068
 210354348 2212020 16P GLO. NA  57 HH52
 210354348 2331068 16P GLO. NA  57 BK58
 210354348 2331078 16P GLO. NA  57 BK07
 210354348 2331098 16O GLO. NA  57 BH07
 210354348 2331087 17I GLO. NA  57 BI07
 210354348 2293089 17I GLO. NA  57 HH03
 210354348 2211081 17I GLO. NA  57 HC06
 210354348 2331069 17P GLO. NA  57 BL58
 210354348 2332001 18O GLO. NA  57 BI07
 210354348 2332003 18O GLO. NA  57 BG07
 210354348 2212020 19P GLO. NA  57 HH17
 210354348 2211086 19P GLO. NA  57 HD58
2112021399 2130034 11P GLO. EQ  57
2112021399 2300033 11P GLO. EQ  57
2112021399 2300034 11P GLO. EQ  57
2112021399 2300035 11P GLO. EQ  57
2112021399 2255066 11O GLO. EQ  57
2112021399 2331064 11O REC. EQ  57
2112021399 2331062 12I REC. EQ  57
2112021399 2112013 12P GLO. EQ  57
2112021399 2132075 12P GLO. EQ  57
2112021399 2331065 12P GLO. EQ  57
2112021399 2132060 12O GLO. EQ  57
2112021399 2141025 12O GLO. EQ  57
2112021399 2331067 13I GLO. S   57 BF07
2112021399 2141026 13I GLO. B   57 BD51
2112021399 2132061 13P REC. NA  57 J32061
2112021399 2331066 13P GLO. NA  57 BE07
2112021399 2331061 13P GLO. NA  57 BB08
2112021399 2132061 13P GLO. NA  57 BD02
2112021399 2132061 13O REC. NA  57 J32061
2112021399 2331061 13O GLO. S   57 BB58A
2112021399 2331063 13O GLO. NA  57 BC58
2112021399 2122081 14I GLO. NA  57 BC01
2112021399 2132062 14I GLO. NA  57 BE03
2112021399 2331063 14I GLO. NA  57 BC07
2112021399 2132061 14P REC. S   57 J32061
2112021399 2331066 14P GLO. S   57 BE58
2112021399 2132061 14P GLO. NA  57 BD51
2112021399 2122081 14O GLO. NA  57 BC52
2112021399 2331080 15I GLO. NA  57 BG07
2112021399 2331079 15I GLO. NA  57 BH07
2112021399 2331080 15P GLO. MB  57 BG07
2112021399 2132064 15P GLO. B   57 BG02
2112021399 2331079 15O REC. NA  57 J31079
2112021399 2132065 15O REC. S   57 J32065
2112021399 2331079 15O GLO. NA  57 BH07
2112021399 2132065 15O GLO. NA  57 BH02
2112021399 2331079 16I REC. B   57 J31079
2112021399 2132062 16I GLO. S   57 BE01
2112021399 2122082 16P GLO. NA  57 BF03
2112021399 2132063 16P GLO. B   57 BF51
2112021399 2122082 16P REC. S   57 J22082
2112021399 2331063 16O REC. B   57 J31063
2112021399 2122083 16O GLO. S   57 BG52
2112021399 2331088 17I REC. NA  57 J31088
2112021399 2331087 17I GLO. NA  57 BI07
2112021399 2331088 17I GLO. NA  57 BI07
2112021399 2332053 17I GLO. B   57 BH07
2112021399 2331098 17I GLO. B   57 BH07
2112021399 2331088 17P GLO. NA  57 BI07
2112021399 2255064 17P GLO. S   57 HD07
2112021399 2332001 17P GLO. S   57 BG07
2112021399 2331088 17P REC. S   57 J31088
2112021399 2255065 17O GLO. B   57 HE09
2112021399 2331078 17O GLO. B   57 BK07
2112021399 2331082 17O GLO. NA  57 BI07
2112021399 2332003 17O GLO. B   57 BG07
2112021399 2122084 17O GLO. NA  57 BG01
2112021399 2331082 17O REC. NA  57 J31082
2112021399 2242036 18I GLO. NA  57 HA01
2112021399 2331099 18I GLO. NA  57 BI07A
2112021399 2331096 18I GLO. S   57 BH07
2112021399 2122084 18I GLO. S   57 BH51
2112021399 2332054 18P GLO. B   57 BJ07
2112021399 2332073 18P GLO. NA  57 BJ07
2112021399 2332073 18O REC. B   57 J32073
2112021399 2331099 19I GLO. NA  57 BI07
2112021399 2332087 20P GLO. S   57 BK07
2112021399 2331086 20P GLO. MB  57 BJ07
2112021399 2331082 20P GLO. MB  57 BI07
2112021399 2331099 20P REC. B   57 J31099
2112021399 2331083 20O GLO. B   57 BJ57
2112021399 2331097 20O GLO. B   57 BI07
2112021399 2332055 20O GLO. S   57 BJ57
2112021988 2130034 11P GLO. EQ  57
2112021988 2300033 11P GLO. EQ  57
2112021988 2300034 11P GLO. EQ  57
2112021988 2255065 11O GLO. EQ  57
2112021988 2300035 12I GLO. EQ  57
2112021988 2331062 12I GLO. EQ  57
2112021988 2331064 12P GLO. EQ  57
2112021988 2255066 12O GLO. EQ  57
2112021988 2331063 13I GLO. MB  57 BC57
2112021988 2331065 13P GLO. NA  57 BD58
2112021988 2331067 13P GLO. S   57 BF58
2112021988 2112013 13P GLO. MB  57 BB02
2112021988 2132075 13P GLO. S   57 BB01
2112021988 2331066 13O GLO. S   57 BE08
2112021988 2132061 13O GLO. NA  57 BD01
2112021988 2132060 14I GLO. S   57 BC01
2112021988 2132061 14P GLO. S   57 BD02
2112021988 2132062 14O GLO. NA  57 BE01
2112021988 2331061 15I GLO. NA  57 BB08
2112021988 2122081 15I GLO. S   57 BC04
2112021988 2132064 15P GLO. NA  57 BG01
2112021988 2141025 15P GLO. NA  57 BD02
2112021988 2331080 15O GLO. NA  57 BG57
2112021988 2331079 15O GLO. S   57 BH07
2112021988 2132062 15O GLO. B   57 BE51
2112021988 2141025 16I REC. NA  57 J41025
2112021988 2331065 16I GLO. S   57 BD07
2112021988 2141025 16P GLO. S   57 BD01
2112021988 2132064 16P GLO. NA  57 BG01
2112021988 2132063 16O GLO. S   57 BF51
2112021988 2141026 17I GLO. B   57 BE01
2112021988 2122082 17P GLO. NA  57 BF03
2112021988 2331061 17P GLO. S   57 BB07
2112021988 2122082 17O GLO. B   57 BF01
2112021988 2122083 18I GLO. S   57 BG51
2112021988 2122084 18P GLO. MB  57 BH51
2112021988 2331082 18O GLO. MB  57 BI07
2112021988 2331083 18O GLO. NA  57 BJ07A
2112021988 2332053 19I GLO. MB  57 BH07
2112021988 2331087 19I GLO. NA  57 BG57
2112021988 2332003 19I GLO. B   57 BG57
2112021988 2331083 19P GLO. B   57 BJ07
2112021988 2332001 19P GLO. NA  57 BI07
2112021988 2331099 19P GLO. S   57 BI07A
2112021988 2331086 19O GLO. S   57 BJ07
2112021988 2332086 19O GLO. B   57 BK08
2112021988 2331084 19O GLO. NA  57 BK07
2112021988 2332087 20P REC. S   57 J32087
2112021988 2331084 20O GLO. B   57 BK57
2112021988 2331080 20O GLO. MB  57 BG07
2112021988 2293089 20O REC. B   57 J93089
2112023053 2130034 11P GLO. EQ  57
2112023053 2300033 11P GLO. EQ  57
2112023053 2300034 11P GLO. EQ  57
2112023053 2300035 11P GLO. EQ  57
2112023053 2132075 11O GLO. EQ  57
2112023053 2331062 11O GLO. EQ  57
2112023053 2331064 11O GLO. EQ  57
2112023053 2132060 12I GLO. EQ  57
2112023053 2331065 12I GLO. EQ  57
2112023053 2255065 12P GLO. EQ  57
2112023053 2132064 12O GLO. EQ  57
2112023053 2331063 12O GLO. EQ  57
2112023053 2331066 13I GLO. MB  57 BE08
2112023053 2112013 13I GLO. NA  57 BC04
2112023053 2112013 13P GLO. B   57 BB52
2112023053 2132061 13P GLO. NA  57 BD01
2112023053 2331061 13O GLO. S   57 BB57A
2112023053 2331067 13O GLO. S   57 BF58
2112023053 2132062 14I GLO. NA  57 BE03
2112023053 2132065 14I GLO. NA  57 BH01
2112023053 2132061 14I GLO. NA  57 BD01
2112023053 2132065 14P GLO. S   57 BH02
2112023053 2331080 14O GLO. NA  57 BG07
2112023053 2122081 14O GLO. S   57 BC51
2112023053 2255066 15I GLO. NA  57 HF03
2112023053 2141025 15I GLO. NA  57 BD51
2112023053 2331079 15I GLO. NA  57 BH07
2112023053 2331080 15P GLO. S   57 BG07
2112023053 2331079 15P GLO. B   57 BH57
2112023053 2132062 15O GLO. NA  57 BE02
2112023053 2141025 15O GLO. B   57 BD51
2112023053 2141026 16I GLO. NA  57 BE51
2112023053 2132062 16P REC. NA  57 J32062
2112023053 2141026 16P GLO. NA  57 BE01
2112023053 2141026 16O REC. B   57 J41026
2112023053 2132062 17O REC. B   57 J32062
2112023053 2122082 18I GLO. S   57 BF02
2112023053 2132063 18I GLO. NA  57 BF01
2112023053 2132063 18I REC. S   57 J32063
2112023053 2255143 18P GLO. B   57 HJ01
2112023053 2255317 18P GLO. S   57 BA52
2112023053 2122083 18P GLO. S   57 BG51
2112023053 2292077 18P GLO. B   57 HA01
2112023053 2331093 18O GLO. S   57 BI07
2112023053 2242036 18O GLO. NA  57 HA54
2112023053 2331099 18O GLO. S   57 BI07A
2112023053 2122084 18O GLO. NA  57 BG01
2112023053 2331082 18O GLO. S   57 BI07A
2112023053 2332086 19I GLO. NA  57 BL07
2112023053 2332053 19I GLO. NA  57 BH07
2112023053 2332054 19I GLO. S   57 BJ57
2112023053 2122084 19I GLO. NA  57 BH51
2112023053 2332053 19I REC. NA  57 J32053
2112023053 2331098 19P GLO. B   57 BH07
2112023053 2332003 19P GLO. S   57 BG57
2112023053 2122084 19P REC. B   57 J22084
2112023053 2331083 19O GLO. NA  57 BJ07
2112023053 2331086 19O GLO. B   57 BJ07A
2112023053 2332087 19O GLO. S   57 BK07
2112023053 2331088 19O GLO. NA  57 BI07
2112023053 2331088 19O REC. MB  57 J31088
2112023053 2332073 20I GLO. B   57 BJ07
2112023053 2332053 20I GLO. MB  57 BH07
2112023053 2331096 20I GLO. MB  57 BH07
2112023053 2331087 20I GLO. B   57 BG57
2112023053 2331078 20P GLO. B   57 BK07
2112023053 2331094 20P GLO. B   57 BJ57
2112023053 2331083 20P GLO. MB  57 BJ57
2112023053 2331097 20P GLO. B   57 BI07
2112023053 2331084 20O REC. S   57 J31084
2112023786 2300033 11P GLO. EQ  57
2112023786 2300034 11P GLO. EQ  57
2112023786 2300035 11P GLO. EQ  57
2112023786 2255065 11O GLO. EQ  57
2112023786 2331062 12I REC. EQ  57
2112023786 2331064 12P GLO. EQ  57
2112023786 2130034 12P REC. EQ  57
2112023786 2112013 13I GLO. NA  57 BC01
2112023786 2331061 13I REC. NA  57 J3161
2112023786 2112013 13P GLO. S   57 BB01
2112023786 2331063 15P REC. S   57 J31063
2112023786 2132075 15P GLO. NA  57 BB04
2112023786 2331063 15P GLO. NA  57 BC08
2112023786 2331061 15O GLO. S   57 BB07
2112023786 2331066 16I GLO. B   57 BE58
2112023786 2331067 16I GLO. S   57 BF08
2112023786 2331065 16I GLO. NA  57 BD58
2112023786 2132075 16I GLO. NA  57 BB01
2112023786 2331065 16P GLO. B   57 BD08
2112023786 2132075 16P REC. NA  57 J32075
2112023786 2132075 16O REC. S   57 J32075
2112023786 2132060 17I REC. NA  57 J32060
2112023786 2132060 17I GLO. NA  57 BC51
2112023786 2132061 17I GLO. NA  57 BD01
2112023786 2122081 17I GLO. S   57 BC01
2112023786 2132061 17P GLO. NA  57 BD51
2112023786 2141025 17P GLO. NA  57 BD01
2112023786 2132060 17P GLO. S   57 BC02
2112023786 2141025 17O GLO. B   57 BD01
2112023786 2132062 17O GLO. S   57 BE01
2112023786 2132064 18I GLO. NA  57 BG01
2112023786 2331079 18I GLO. S   57 BH07
2112023786 2331080 18I GLO. B   57 BG07
2112023786 2141026 18I GLO. B   57 BE51
2112023786 2132063 18I GLO. S   57 BF01
2112023786 2132064 18I REC. NA  57 J32064
2112023786 2122082 18P GLO. NA  57 BF01
2112023786 2211075 18P GLO. B   57 HA12
2112023786 2132064 18P GLO. S   57 BG01
2112023786 2211087 18P GLO. B   57 HD06
2112023786 2211082 18O GLO. S   57 HC07
2112023786 2122082 18O GLO. S   57 BF01
2112023786 2132065 18O GLO. B   57 BH02
2112023786 2331098 19I GLO. B   57 BH07
2112023786 2331087 19I GLO. NA  57 BG57
2112023786 2331094 19I GLO. NA  57 BJ07
2112023786 2122083 19I GLO. S   57 BG51
2112023786 2331099 19P GLO. NA  57 BI07A
2112023786 2331082 19P GLO. NA  57 BI07
2112023786 2212013 19P GLO. B   57 HH12
2112023786 2122084 19P GLO. S   57 BH51
2112023786 2331099 19P REC. S   57 J31099
2112023786 2331078 19O GLO. S   57 BK07
2112023786 2331086 19O GLO. B   57 BJ07A
2112023786 2331087 19O GLO. S   57 BG57
2112023786 2332054 19O GLO. B   57 BJ57
2112023786 2331082 19O GLO. B   57 BI07
2112023786 2332073 20I GLO. S   57 BJ07
2112023786 2332086 20I GLO. MB  57 BK07
2112023786 2332087 20I GLO. B   57 BK07
2112023786 2332055 20I GLO. B   57 BJ07
2112023786 2332001 20P GLO. MB  57 BI57
2112023786 2332003 20P GLO. B   57 BG57
2112023786 2332053 20P GLO. S   57 BH07
2112023786 2331083 20P GLO. B   57 BJ57
2112023786 2332000 20P REC. B   57 J32000
2112023786 2331096 20O GLO. B   57 BH07
2112023786 2331068 20O REC. B   57 J31068
2112046485 2300035 14O GLO. MB  57 BA51A
2112046485 2130034 14O GLO. NA  57 BA02
2112046485 2300033 14O GLO. NA  57 BA54
2112046485 2300034 15I GLO. MB  57 BA51
2112046485 2300033 15I GLO. MB  57 BA03
2112046485 2130034 15I GLO. S   57 BA51
2112046485 2331061 15P GLO. NA  57 BB08
2112046485 2132075 15P GLO. NA  57 BB01
2112046485 2331062 15P GLO. B   57 BB07
2112046485 2331064 15O GLO. NA  57 BC07
2112046485 2132075 15O GLO. NA  57 BB03
2112046485 2331061 16I GLO. S   57 BB57
2112046485 2331064 16P GLO. NA  57 BC08
2112046485 2112013 16P GLO. NA  57 BB02
2112046485 2331063 16P GLO. NA  57 BC58
2112046485 2331063 16O GLO. B   57 BC08
2112046485 2331064 17P REC. S   57 J31064
2112046485 2112013 17O GLO. B   57 BB51
2112046485 2331066 17O GLO. NA  57 BE08
2112046485 2331065 17O REC. B   57 J31065
2112046485 2331066 18I GLO. B   57 BE08
2112046485 2331067 18P GLO. NA  57 BF07
2112046485 2331067 18O GLO. B   57 BF07A
2112046485 2132075 19I REC. S   57 J32075
