matricula  U.E.A. Trim Ev. Cal Plan
2112023839 2352035 17I GLO. MB  52 BB02
2112023839 2312049 17I GLO. MB  52 BC01A
2112023839 2352036 17P GLO. MB  52 BC01
2112023839 2312050 17P GLO. S   52 BD01
2112023839 2312055 17P GLO. S   52 BE01
2112023839 2352034 17O GLO. MB  52 BF01
2112023839 2312051 17O GLO. S   52 BE01A
2112023839 2312059 17O GLO. S   52 BG01
2112023839 2312063 18I GLO. B   52 BH01
2112023839 2312060 18I GLO. NA  52 BG51
2112023839 2312058 18I GLO. NA  52 BG01
2112023839 2312060 18P GLO. S   52 BG01
2112023839 2312064 18O GLO. MB  52 BI01
2112023839 2312062 18O GLO. B   52 BH01
2112023839 2312094 18O GLO. NA  52 BE01C
2112023839 2312061 18O GLO. MB  52 BH01
2112023839 2312065 19I GLO. MB  52 BI51
2112023839 2312058 19I GLO. B   52 BG01
2112023839 2312047 19P GLO. NA  52 BA01
2112023839 2312084 19P GLO. MB  52 BI01
2112023839 2312093 19P GLO. B   52 BI01
2112023839 2312047 19P REC. NA  52 J12047
2112023839 2312066 19O GLO. B   52 BI51
2112023839 2352017 19O GLO. B   52 BL05
2112023839 2312095 19O GLO. MB  52 BF01C
2112023839 2312094 19O REC. MB  52 J12094
2112023839 2331062 20I GLO. B   52 BB57
2112023839 2321089 20I GLO. MB  52 BF06
2112023839 2312090 20I GLO. MB  52 BI01
2112023839 2312081 20I REC. B   52 J12081
2112023839 2312067 20P GLO. MB  52 BJ08
2112023839 2321088 20P GLO. B   52 BF06
2112023839 2352031 20P GLO. MB  52 BL05
2112023839 2255103 20P GLO. MB  52 HB01
2112023839 2312047 20P REC. MB  52 J23047
2112023839 2312068 20O GLO. MB  52 BK08
2112023839 2000001 20O GLO. MB  52 MDEX101
2112023839 2255183 20O GLO. B   52 HA04
2112023839 2255065 20O REC. MB  52 J55065
2112023839 2255064 20O REC. MB  52 J55064
2113042472 2312047 12P GLO. EQ  52
2113042472 2312057 12P GLO. EQ  52
2113042472 2255066 12O GLO. EQ  52
2113042472 2300033 12O GLO. EQ  52
2113042472 2300034 12O GLO. EQ  52
2113042472 2352035 12O GLO. EQ  52
2113042472 2900056 12O GLO. EQ  52
2113042472 2300035 13I GLO. B   52 BA04
2113042472 2341086 13I GLO. S   52 BB52A
2113042472 2341089 13P GLO. B   52 BC05
2113042472 2341093 13O GLO. S   52 BD01
2113042472 2312052 14I GLO. S   52 BB51
2113042472 2352036 14I GLO. NA  52 BC52
2113042472 2352038 14I GLO. NA  52 BC51
2113042472 2342000 14P GLO. S   52 BE55
2113042472 2312054 14O GLO. NA  52 BD01A
2113042472 2312056 15O GLO. S   52 BB51
2113042472 2352036 15O GLO. S   52 BF51
2113042472 2331065 16I GLO. NA  52 BD58A
2113042472 2312048 16P GLO. B   52 BB01
2113042472 2312049 16P GLO. B   52 BC01B
2113042472 2312053 16P GLO. NA  52 BC51
2113042472 2352038 16O GLO. S   52 BD55
2113042472 2312054 16O GLO. NA  52 BD01A
2113042472 2312050 17I GLO. MB  52 BD01A
2113042472 2312053 17I GLO. B   52 BC51
2113042472 2352034 17I REC. S   52 J52034
2113042472 2312094 17P GLO. MB  52 BE01C
2113042472 2312060 17P GLO. NA  52 BG01
2113042472 2312051 17P GLO. B   52 BE51
2113042472 2312060 17O GLO. MB  52 BG01
2113042472 2312061 17O GLO. S   52 BH01
2113042472 2312095 17O GLO. NA  52 BF01A
2113042472 2255317 18I GLO. MB  52 BA02
2113042472 2312063 18I GLO. MB  52 BH01
2113042472 2312066 18I GLO. NA  52 BI51
2113042472 2321082 18I GLO. MB  52 BI06A
2113042472 2312064 18P GLO. MB  52 BI01
2113042472 2312059 18P GLO. MB  52 BG01A
2113042472 2312058 18P GLO. NA  52 BG01A
2113042472 2312062 18P GLO. B   52 BH01
2113042472 2312066 18P GLO. S   52 BI51
2113042472 2352008 18O GLO. B   52 BJ05
2113042472 2255414 18O GLO. NA  52 HA04
2113042472 2312058 18O GLO. B   52 BG01A
2113042472 2312072 18O GLO. S   52 BE01
2113042472 2321067 19I GLO. B   52 BB06
2113042472 2312096 19I GLO. MB  52 BG01C
2113042472 2312095 19I GLO. S   52 BF01A
2113042472 2321089 19I REC. MB  52 J21089
2113042472 2312087 19I REC. MB  52 J12087
2113042472 2312067 19P GLO. MB  52 BJ09
2113042472 2312074 19P GLO. NA  52 BE01
2113042472 2293039 19P GLO. B   52 HI01
2113042472 2321090 19P GLO. MB  52 BF06
2113042472 2000001 19P GLO. S   52 MDEX03
2113042472 2312082 19O GLO. MB  52 BI01
2113042472 2312068 19O GLO. NA  52 BK09
2113042472 2255414 19O GLO. S   52 HA04
2113042472 2255064 20P REC. MB  52 J55064
2113042472 2321088 20O REC. B   52 J21088
2113042472 2341096 20O REC. B   52 J41096
2113042472 2255065 20O REC. MB  52 J55065
2113052549 2255066 11O GLO. EQ  52
2113052549 2300033 11O GLO. EQ  52
2113052549 2300034 11O GLO. EQ  52
2113052549 2341089 12I GLO. EQ  52
2113052549 2900061 12I GLO. EQ  52
2113052549 2312052 12P GLO. EQ  52
2113052549 2341086 12P GLO. EQ  52
2113052549 2352035 12P GLO. EQ  52
2113052549 2900056 12P GLO. EQ  52
2113052549 2900060 12P GLO. EQ  52
2113052549 2300035 12O GLO. EQ  52
2113052549 2341093 12O GLO. EQ  52
2113052549 2900057 12O GLO. EQ  52
2113052549 2352036 13I GLO. B   52 BC02
2113052549 2352038 13I GLO. B   52 BC01
2113052549 2255064 13P GLO. NA  52 HD02
2113052549 2312056 13P GLO. S   52 BD51
2113052549 2342000 13P GLO. NA  52 BF52
2113052549 2312057 13O GLO. MB  52 BF51
2113052549 2352034 13O GLO. B   52 BF01
2113052549 2312047 14I GLO. S   52 BA01
2113052549 2312048 14I GLO. B   52 BB01
2113052549 2312053 14I GLO. B   52 BC51
2113052549 2255064 14P GLO. B   52 HD05
2113052549 2312049 14P GLO. S   52 BC51
2113052549 2312054 14P GLO. B   52 BD51
2113052549 2312058 14P GLO. S   52 BG01
2113052549 2312050 14O GLO. MB  52 BD51
2113052549 2342000 14O GLO. S   52 BD01
2113052549 2255065 14O GLO. B   52 HE04
2113052549 2312055 15I GLO. MB  52 BE01
2113052549 2312062 15I GLO. B   52 BH51
2113052549 2312051 15I GLO. NA  52 BE01A
2113052549 2312059 15I GLO. S   52 BG01
2113052549 2312061 15I GLO. B   52 BH51
2113052549 2312060 15P GLO. MB  52 BG01
2113052549 2312065 15P GLO. S   52 BI01
2113052549 2312066 15P GLO. MB  52 BI51
2113052549 2312063 15O GLO. B   52 BH51
2113052549 2255317 16I GLO. B   52 BA51
2113052549 2255183 16I REC. B   52 J55183
2113052549 2321089 16P GLO. MB  52 BF06A
2113052549 2341094 16P REC. MB  52 J41094
2113052549 2000004 16O GLO. B   52 MDEX251
2113052549 2352018 16O REC. B   52 J52018
2113052549 2242036 17I GLO. B   52 HD51
2113052549 2312074 17P GLO. MB  52 BE01
2113052549 2312072 17O REC. B   52 J12072
2113052549 2312070 18I GLO. MB  52 BE01
2113052549 2312082 18I GLO. NA  52 BH01
2113052549 2312064 18I REC. MB  52 J12064
2113052549 2312083 18O REC. B   52 J12083
2113052549 2312077 18O REC. MB  52 J12077
2113052549 2312051 19I GLO. MB  52 BE01
2113052549 2312093 19P GLO. MB  52 BI01
2113052549 2352029 19P GLO. B   52 BK55
2113052549 2352017 19P GLO. MB  52 BK55
2113052549 2312067 19O GLO. MB  52 BJ25
2113052549 2312071 20P GLO. MB  52 BE01
2113053671 2300033 13I GLO. B   52 BA01
2113053671 2300034 13I GLO. MB  52 BA04
2113053671 2300035 13I GLO. B   52 BA53
2113053671 2312047 13I GLO. S   52 BA51
2113053671 2312048 13P GLO. S   52 BB01
2113053671 2312052 13P GLO. S   52 BB01
2113053671 2312056 13P GLO. MB  52 BB01
2113053671 2341086 13P GLO. NA  52 BB04
2113053671 2341086 13O GLO. B   52 BB01
2113053671 2352038 13O GLO. NA  52 BC01
2113053671 2352038 13O REC. S   52 J52038
2113053671 2312049 14I GLO. NA  52 BC01A
2113053671 2312049 14I REC. NA  52 J12049
2113053671 2312053 14I GLO. B   52 BC51
2113053671 2341089 14I GLO. B   52 BC51
2113053671 2342000 14I GLO. NA  52 BE05
2113053671 2342000 14I REC. NA  52 J42000
2113053671 2312049 14P GLO. B   52 BC01A
2113053671 2312054 14P GLO. S   52 BD01A
2113053671 2341093 14P GLO. NA  52 BD02
2113053671 2312050 14O GLO. NA  52 BD51
2113053671 2342000 14O GLO. S   52 BD01
2113053671 2352035 15I GLO. MB  52 BE02
2113053671 2312094 15I GLO. MB  52 BE01B
2113053671 2312057 15P GLO. B   52 BF01
2113053671 2352034 15P GLO. S   52 BF01
2113053671 2312050 15P GLO. NA  52 BD01
2113053671 2312059 15O GLO. NA  52 BG01
2113053671 2312060 15O GLO. NA  52 BG01A
2113053671 2352006 16I GLO. NA  52 BL55
2113053671 2321095 16I GLO. B   52 BI06
2113053671 2312059 16P GLO. NA  52 BG01
2113053671 2352036 16P GLO. MB  52 BF01
2113053671 2341093 16P GLO. S   52 BD52
2113053671 2312061 16O GLO. S   52 BH51
2113053671 2312055 16O GLO. B   52 BE01A
2113053671 2312058 16O GLO. NA  52 BG51
2113053671 2312063 16O GLO. NA  52 BH51
2113053671 2312062 17I GLO. NA  52 BH51
2113053671 2312095 17I GLO. NA  52 BF01B
2113053671 2312095 17P GLO. NA  52 BF01B
2113053671 2352024 17P GLO. NA  52 BK55
2113053671 2312063 17P GLO. NA  52 BH01
2113053671 2352031 17O GLO. NA  52 BL55
2113053671 2312060 17O GLO. NA  52 BG51
2113053671 2312062 17O GLO. NA  52 BH01A
2113053671 2312096 18I GLO. NA  52 BG01C
2113053671 2312077 18I GLO. NA  52 BE01
2113053671 2312058 18P GLO. NA  52 BG01A
2113053671 2312096 18P GLO. NA  52 BF01D
2113053671 2312079 19I GLO. NA  52 BE01
2113053671 2321062 19I GLO. NA  52 BC06B
2113053671 2321070 19P GLO. B   52 BG06B
2113053671 2321062 19P GLO. MB  52 BC06B
2113053671 2321071 19P GLO. NA  52 BG06B
2113053671 2312071 19O GLO. NA  52 BE01
2113053671 2312062 19O REC. S   52 J12062
2113053671 2312085 20I GLO. MB  52 BI01
2113053671 2312050 20I REC. MB  52 J12050
2113053671 2312063 20I REC. S   52 J12063
2113053671 2312084 20P GLO. B   52 BI01
2113053671 2312066 20P GLO. B   52 BI51
2113053671 2312087 20P GLO. S   52 BI01
2113053671 2312090 20P GLO. S   52 BI01
2113053671 2312083 20O GLO. MB  52 BE01
2113053671 2312064 20O GLO. MB  52 BI01
2113053671 2312051 20O GLO. MB  52 BE51
2113053671 2312095 20O REC. MB  52 J12095
2122018233 2255066 12P GLO. EQ  52
2122018233 2300033 12P GLO. EQ  52
2122018233 2300034 12P GLO. EQ  52
2122018233 2341086 12O REC. EQ  52
2122018233 2900060 12O REC. EQ  52
2122018233 2300035 13I GLO. B   52 BA02
2122018233 2312047 13I GLO. NA  52 BA51
2122018233 2312056 13I GLO. NA  52 BB51A
2122018233 2312047 13P REC. NA  52 J12047
2122018233 2312052 13P REC. B   52 J12052
2122018233 2341089 13P GLO. S   52 BC51
2122018233 2312048 13O GLO. NA  52 BB01A
2122018233 2341093 13O GLO. NA  52 BD01
2122018233 2312048 14I GLO. S   52 BB51
2122018233 2312056 14I GLO. B   52 BB01A
2122018233 2352038 14I GLO. NA  52 BC51
2122018233 2312049 14P GLO. B   52 BC01A
2122018233 2312053 14P GLO. S   52 BC51
2122018233 2341093 14P GLO. MB  52 BD01A
2122018233 2342000 14P GLO. NA  52 BF52
2122018233 2342000 14O GLO. B   52 BD01A
2122018233 2312047 14O GLO. B   52 BA01A
2122018233 2352035 14O GLO. NA  52 BE51
2122018233 2352034 15I GLO. MB  52 BF51
2122018233 2352038 15I GLO. S   52 BD05
2122018233 2312057 15I GLO. NA  52 BF01
2122018233 2352035 15I GLO. S   52 BE02
2122018233 2312054 15P GLO. MB  52 BD01
2122018233 2351096 15P GLO. MB  52 BL05
2122018233 2312057 15P GLO. MB  52 BF51
2122018233 2352036 15P REC. B   52 J52036
2122018233 2312060 15P REC. B   52 J12060
2122018233 2312055 15O GLO. MB  52 BE51
2122018233 2312058 15O GLO. S   52 BG01
2122018233 2312059 15O GLO. S   52 BG01
2122018233 2312050 15O GLO. NA  52 BD01
2122018233 2312061 15O GLO. MB  52 BH01
2122018233 2312094 16I GLO. NA  52 BE01C
2122018233 2312050 16I GLO. B   52 BB01
2122018233 2312063 16I GLO. NA  52 BH51
2122018233 2312062 16I GLO. NA  52 BH51
2122018233 2312063 16P GLO. NA  52 BH01
2122018233 2312066 16P GLO. S   52 BI51
2122018233 2255183 16P GLO. NA  52 HA04
2122018233 2255183 16P REC. NA  52 J55183
2122018233 2352032 16O GLO. S   52 BL55
2122018233 2312094 16O GLO. B   52 BE01A
2122018233 2321089 16O GLO. MB  52 BE06
2122018233 2312093 16O GLO. B   52 BL01
2122018233 2312062 16O REC. B   52 J12062
2122018233 2000015 17I GLO. MB  52 MDEX301
2122018233 2321067 17I GLO. MB  52 BB06A
2122018233 2312051 17I GLO. S   52 BE01A
2122018233 2352018 17I GLO. S   52 BJ55
2122018233 2312063 17I REC. MB  52 J12063
2122018233 2321082 17P GLO. B   52 BI06A
2122018233 2321070 17P GLO. MB  52 BG06B
2122018233 2293055 17P GLO. S   52 HI01
2122018233 2312067 17P GLO. MB  52 BJ02
2122018233 2312064 17P GLO. B   52 BI01
2122018233 2312065 17P GLO. NA  52 BI01
2122018233 2342005 17O GLO. S   52 BH02
2122018233 2312068 17O GLO. NA  52 BK02
2122018233 2312072 17O GLO. B   52 BE01
2122018233 2312065 17O GLO. NA  52 BI01
2122018233 2211090 18I GLO. NA  52 HE10
2122018233 2312068 18I GLO. NA  52 BK10
2122018233 2211089 18I GLO. NA  52 HE16
2122018233 2352011 18I GLO. B   52 BL55
2122018233 2312065 18I REC. S   52 J12065
2122018233 2293085 18P GLO. NA  52 HH01
2122018233 2255108 18P GLO. NA  52 HC51
2122018233 2255064 18P REC. S   52 J55064
2122018233 2293037 18O GLO. B   52 HJ01
2122018233 2255065 18O GLO. NA  52 HE09
2122018233 2293033 18O GLO. MB  52 HG01
2122018233 2312068 19I GLO. NA  52 BK35
2122018233 2255065 19I GLO. NA  52 HE02
2122018233 2000001 19I GLO. NA  52 MDEX102
2122018233 2312068 20O GLO. MB  52 BK21
2122018788 2255066 12P GLO. EQ  52
2122018788 2300033 12P GLO. EQ  52
2122018788 2900061 12O GLO. EQ  52
2122018788 2300034 13I GLO. NA  52 BA02
2122018788 2300035 13I GLO. B   52 BA51
2122018788 2312048 13I GLO. NA  52 BB51
2122018788 2312056 13I GLO. B   52 BB01
2122018788 2300034 13P GLO. B   52 BA05
2122018788 2312047 13P GLO. B   52 BA54
2122018788 2312048 13O GLO. MB  52 BB01A
2122018788 2312052 13O REC. B   52 J12052
2122018788 2352038 13O GLO. MB  52 BC01
2122018788 2312049 14I GLO. NA  52 BC01
2122018788 2341086 14I GLO. NA  52 BB05
2122018788 2312049 14P GLO. S   52 BC01
2122018788 2312053 14P GLO. NA  52 BC01A
2122018788 2312054 14O GLO. NA  52 BD01A
2122018788 2312050 14O GLO. NA  52 BD01A
2122018788 2312050 15O GLO. NA  52 BD01
2122018788 2312054 15O GLO. NA  52 BD51
2122018788 2341086 16I GLO. B   52 BB51
2122018788 2312053 16I GLO. B   52 BC01A
2122018788 2341089 16P GLO. B   52 BC02
2122018788 2342000 16P GLO. B   52 BD01
2122018788 2312071 16P GLO. MB  52 BE01A
2122018788 2312057 16O GLO. B   52 BF51
2122018788 2352034 16O GLO. B   52 BA05C
2122018788 2341093 16O GLO. S   52 BD51A
2122018788 2312054 16O REC. S   52 J12054
2122018788 2352035 17I GLO. MB  52 BB51
2122018788 2312050 17I REC. S   52 J12050
2122018788 2312055 17I REC. B   52 J12055
2122018788 2312060 17P GLO. B   52 BG01
2122018788 2312059 17P GLO. NA  52 BG51
2122018788 2312058 17P GLO. S   52 BG01
2122018788 2352036 17P REC. MB  52 J52036
2122018788 2321088 17O GLO. MB  52 BE06
2122018788 2312059 17O GLO. S   52 BG51
2122018788 2212001 17O GLO. NA  52 HA58
2122018788 2281050 17O GLO. B   52 HD02
2122018788 2321089 17O GLO. MB  52 BE06
2122018788 2312061 18I GLO. NA  52 BH01
2122018788 2312051 18I GLO. NA  52 BE01A
2122018788 2312077 18I GLO. MB  52 BE01
2122018788 2312051 18P GLO. S   52 BE51
2122018788 2312061 18P GLO. S   52 BH01
2122018788 2312063 18P GLO. S   52 BH01
2122018788 2000008 18O GLO. MB  52 MDEX301
2122018788 2312082 18O GLO. NA  52 BG05
2122018788 2312062 18O GLO. S   52 BH51
2122018788 2312072 18O GLO. B   52 BE01
2122018788 2312094 18O GLO. MB  52 BE01B
2122018788 2312065 19I GLO. NA  52 BI01
2122018788 2321071 19I GLO. MB  52 BG06
2122018788 2312064 19I GLO. MB  52 BI51
2122018788 2312095 19I GLO. NA  52 BF01A
2122018788 2312067 19P GLO. MB  52 BJ14
2122018788 2312066 19P GLO. NA  52 BI51
2122018788 2312093 19P GLO. NA  52 BI01
2122018788 2312065 19P GLO. S   52 BI51
2122018788 2312087 19O GLO. B   52 BI01
2122018788 2312088 19O GLO. MB  52 BI01
2122018788 2312068 19O GLO. MB  52 BK14
2122018788 2312095 19O GLO. MB  52 BF01F
2122018788 2312066 20I GLO. B   52 BI01
2122018788 2312096 20P GLO. MB  52 BF01C
2122018788 2312082 20O GLO. MB  52 BH01
2122018788 2312069 20O GLO. MB  52 BL03
2122018788 2212001 20O REC. S   52 J12001
2122018788 2255064 20O REC. B   52 J55064
2122019052 2255066 12P GLO. EQ  52
2122019052 2300033 12O GLO. EQ  52
2122019052 2312057 12O GLO. EQ  52
2122019052 2300034 13I GLO. NA  52 BA02
2122019052 2300035 13I GLO. B   52 BA51
2122019052 2312048 13I GLO. NA  52 BB51
2122019052 2312056 13I GLO. S   52 BB01
2122019052 2300034 13P GLO. S   52 BA05
2122019052 2312047 13P GLO. B   52 BA54
2122019052 2312048 13O GLO. MB  52 BB01A
2122019052 2352038 13O GLO. NA  52 BC01
2122019052 2312049 14I GLO. B   52 BC01A
2122019052 2312052 14I GLO. MB  52 BB51
2122019052 2312050 14P GLO. NA  52 BD01A
2122019052 2312053 14P GLO. S   52 BC51
2122019052 2312054 14O GLO. S   52 BD01A
2122019052 2312050 14O GLO. S   52 BD01A
2122019052 2255064 15I GLO. B   52 HD01
2122019052 2255065 15P GLO. B   52 HE02
2122019052 2352035 15P GLO. S   52 BB05
2122019052 2341095 15O GLO. B   52 BD02
2122019052 2312051 15O GLO. NA  52 BE01B
2122019052 2352034 15O GLO. MB  52 BA05B
2122019052 2312055 16I GLO. B   52 BE51
2122019052 2312051 16I GLO. B   52 BE01B
2122019052 2352036 16I GLO. NA  52 BC01
2122019052 2312059 16P GLO. NA  52 BG01
2122019052 2352038 16P GLO. MB  52 BC01
2122019052 2312071 16P GLO. B   52 BE01A
2122019052 2312061 16O GLO. NA  52 BH51
2122019052 2312062 16O GLO. B   52 BH51
2122019052 2312059 16O GLO. NA  52 BG01B
2122019052 2312063 16O GLO. B   52 BH51
2122019052 2312064 17I GLO. B   52 BI01
2122019052 2312074 17P GLO. MB  52 BE01
2122019052 2312061 17P GLO. S   52 BH01
2122019052 2312094 17P GLO. B   52 BE01A
2122019052 2312060 17O GLO. S   52 BG01A
2122019052 2312066 17O GLO. B   52 BI51
2122019052 2341086 17O GLO. B   52 BB01
2122019052 2352036 17O GLO. MB  52 BC01
2122019052 2342000 18I GLO. NA  52 BD01
2122019052 2312091 18I GLO. MB  52 BI01
2122019052 2312058 18I GLO. NA  52 BG01
2122019052 2341089 18I GLO. NA  52 BC01
2122019052 2341089 18P GLO. S   52 BC01A
2122019052 2342000 18P GLO. B   52 BD01
2122019052 2341093 18P GLO. NA  52 BD52
2122019052 2341093 18O GLO. S   52 BD05
2122019052 2312072 18O GLO. B   52 BE01
2122019052 2312096 18O REC. B   52 J12096
2122019052 2312070 19I GLO. B   52 BE01
2122019052 2312058 19I GLO. NA  52 BG01
2122019052 2281048 19P GLO. NA  52 HC51
2122019052 2212013 19P GLO. NA  52 HH12
2122019052 2211093 19P GLO. S   52 HF54
2122019052 2312095 19O GLO. MB  52 BF01A
2122019052 2312084 19O GLO. MB  52 BI01
2122019052 2352011 19O GLO. NA  52 BL55
2122019052 2312067 20I GLO. MB  52 BJ04
2122019052 2331067 20I GLO. S   52 BF07
2122019052 2312068 20P GLO. MB  52 BK04
2122019052 2312085 20O GLO. S   52 BI01
2122019052 2312069 20O GLO. B   52 BL04
2122019687 2255066 12P GLO. EQ  52
2122019687 2300033 12P GLO. EQ  52
2122019687 2352035 12P GLO. EQ  52
2122019687 2900056 12P GLO. EQ  52
2122019687 2312052 12O GLO. EQ  52
2122019687 2300034 13I GLO. NA  52 BA02
2122019687 2300034 13I REC. B   52 J0034
2122019687 2300035 13I GLO. NA  52 BA53
2122019687 2312056 13I GLO. NA  52 BB51
2122019687 2352036 13I GLO. NA  52 BC02
2122019687 2312047 13P GLO. NA  52 BA01
2122019687 2312048 13O GLO. NA  52 BB51
2122019687 2341086 13O GLO. NA  52 BB51
2122019687 2312049 14I GLO. NA  52 BC01A
2122019687 2312053 14P GLO. NA  52 BC51
2122019687 2352036 14P GLO. NA  52 BF02
2122019687 2341086 14O GLO. NA  52 BB02
2122019687 2300035 14O GLO. NA  52 BA03A
2122019687 2300035 14O REC. S   52 J00035
2122019687 2352036 14O REC. MB  52 J52036
2122019687 2312056 15I GLO. NA  52 BB51
2122019687 2312053 15I GLO. NA  52 BC51
2122019687 2341086 15I REC. S   52 J41086
2122019687 2312053 15I REC. MB  52 J12053
2122019687 2352038 15P GLO. NA  52 BD05
2122019687 2312047 15P GLO. NA  52 BA01A
2122019687 2341093 15P GLO. NA  52 BD51
2122019687 2341093 15O GLO. S   52 BD51
2122019687 2342000 15O GLO. NA  52 BE05
2122019687 2312047 15O REC. NA  52 J12047
2122019687 2342000 15O REC. S   52 J42000
2122019687 2312049 16I GLO. NA  52 BC01A
2122019687 2341089 16I GLO. NA  52 BC52
2122019687 2312049 16I REC. NA  52 J12049
2122019687 2312056 16I REC. NA  52 J12056
2122019687 2312056 16P REC. S   52 J12056
2122019687 2312054 16O GLO. NA  52 BD51A
2122019687 2312048 16O GLO. S   52 BB51
2122019687 2352038 16O GLO. S   52 BD05
2122019687 2352034 17I GLO. NA  52 BF51
2122019687 2342005 17I GLO. MB  52 BH02
2122019687 2312054 17I GLO. NA  52 BD01
2122019687 2341089 17I GLO. NA  52 BC52
2122019687 2312057 17I GLO. MB  52 BF51
2122019687 2312054 17I REC. NA  52 J12054
2122019687 2341089 17I REC. NA  52 J41089
2122019687 2352034 17P GLO. B   52 BF01
2122019687 2321095 17P GLO. S   52 BI06
2122019687 2331087 17P GLO. NA  52 BI07
2122019687 2255064 17O GLO. NA  52 HD12
2122019687 2352015 17O GLO. NA  52 BL55
2122019687 2331067 17O GLO. NA  52 BF08
2122019687 2342016 17O GLO. B   52 BH02
2122019687 2212000 17O GLO. NA  52 HG11
2122019687 2255064 17O REC. S   52 J55064
2122019687 2312094 18I GLO. NA  52 BE01C
2122019687 2352025 18I GLO. NA  52 BL05
2122019687 2255065 18I GLO. NA  52 HE05
2122019687 2342006 18I GLO. NA  52 BI52
2122019687 2255065 18I REC. S   52 J55065
